session_id,session_timestamp,driver_name,driver_email,station_id,connection_id,station_name_logged,kwh_charged,duration_minutes,revenue_usd,cost_usd,customer_id,date_id
1190,2026-08-19 11:15:39,Jason Floyd,iarynagoliash@example.org,507933,873011,Valle Verde Center,24.35,42,9.74,4.38,,
1191,2026-08-18 00:32:55,Mrs. Raven Rivera DVM,okhrimaverchenko@example.org,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),12.45,101,4.98,2.24,,
1192,2026-08-24 13:59:20,Софія Бездітко,pgonzalez@example.org,507763,872669,Eldrive Lithuania Panemunės Baseinas,76.78,10,30.71,13.82,,
1193,2026-08-12 00:25:01,Steven Wright,shernandez@example.net,507811,872785,Alcampo Vilagarcía,77.03,17,30.81,13.87,,
1194,2026-08-25 16:39:03,Barbara Tate,zoriankarpa@example.org,507807,872779,C.C. Los Alcores Sevilla,55.65,110,22.26,10.02,,
1195,2026-09-03 16:16:21,Орина Кибкало,cjohnson@example.org,507746,872635,Energía Nfri,32.12,41,12.85,5.78,,
1196,2026-08-09 23:41:35,Варвара Зайченко,edyta22@example.net,507829,872812,Wesco Reed City,32.94,57,13.18,5.93,,
1197,2026-08-21 07:52:25,Tyrone Mayer,rodriguezcameron@example.net,507737,872617,Calle Los Jazines,63.08,116,25.23,11.35,,
1198,2026-09-05 19:58:19,Алевтин Голобородько,iarynadanchuk@example.com,508011,873186,Porto ELMInya Boardwalk 🏖️,76.77,110,30.71,13.82,,
1199,2026-08-10 12:06:32,Mr. Isaac Williams,veniiamynriaboshapka@example.org,999999,999999,Virta North Seurkauntatalo,75.97,13,30.39,13.67,,
1200,2026-09-06 14:35:31,Їжакевич Олесь Костянтинович,kadamchuk@example.org,507807,872780,C.C. Los Alcores Evilla,67.39,103,26.96,12.13,,
1201,2026-08-25 10:17:26,Robert Richards,vincentkathleen@example.org,508011,873186,Porto Leminya Boardwalk 🏖️,56.36,79,22.54,10.14,,
1202,2026-08-29 19:58:18,Alexa Williams,mamchurada@example.net,507806,872777,Manises,11.73,119,4.69,2.11,,
1203,2026-08-27 08:19:16,Brittney Townsend,gina67@example.net,507715,872554,Via Francesco Borromini,17.93,28,7.17,3.23,,
1204,2026-08-21 00:18:33,Валентина Примаченко,qzatovkaniuk@example.com,507763,872657,Eldrive Lithuania Panemunės Baseinas,76.88,41,30.75,13.84,,
1205,2026-08-29 19:34:47,Данна Гавриленко,jcalhoun@example.com,507745,872634,AmericaWant AW00012,53.51,18,21.4,9.63,,
1206,2026-09-02 21:17:13,Опанасенко Наталія Трохимівна,drewwalsh@example.org,507807,872780,C.C. Los Alcores Sevilla,5.74,21,2.3,1.03,,
1207,2026-08-26 07:53:05,Alison Gray,nicole50@example.com,507746,872636,Energía Nufi,13.12,20,5.25,2.36,,
1208,2026-08-12 01:03:41,Анастасія Ющенко,bradjenkins@example.net,507739,872626,Cepsa Gandia,58.08,55,23.23,10.45,,
1209,2026-08-23 21:16:27,Kimberly Henry,okovalenko@example.com,999999,999999,Spkluu Ujb Upt Cawang 1,5.4,25,2.16,0.97,,
1210,2026-08-23 05:26:12,Дан Шило,apushkar@example.com,507763,872657,Eldrive Lithuania Panemunės Baseinas,17.86,10,7.14,3.21,,
1211,2026-08-28 11:20:54,Linda Valencia,dfarley@example.com,507932,873010,OLA: Sadat ⛽,48.9,72,19.56,8.8,,
1212,2026-08-28 04:21:59,Данна Чміль,elizabeth28@example.org,507808,872782,Parque Comercial Alarzón (Burgos),60.35,118,24.14,10.86,,
1213,2026-09-04 13:28:24,Kimberly Gibson,tetianasmyk@example.net,507819,872795,FOC DC-Charger,57.16,30,22.86,10.29,,
1214,2026-08-17 23:02:45,Sonya Harvey,iakiv86@example.com,507921,872994,299 - Dc,22.94,39,9.18,4.13,,
1215,2026-08-27 01:16:20,Cynthia Le,philipharrison@example.net,507806,872775,Manises,61.97,22,24.79,11.15,,
1216,2026-09-07 12:39:46,Michael Cannon,rebecca96@example.org,507990,873122,[eOne] Campera Almacen 1,23.98,43,9.59,4.32,,
1217,2026-08-28 08:38:52,Дан Тягнибок,ostapvernydub@example.org,507763,872672,Eldrive Lithuania Panemunės Baseinas,31.03,13,12.41,5.59,,
1218,2026-08-23 09:34:33,Joseph Jones,cwhite@example.org,508005,873176,Plugit Ideapark Seinäjoki / K-Citymaret Ideapark,64.72,37,25.89,11.65,,
1219,2026-08-18 20:25:00,Амалія Журба,qhrechko@example.org,508007,873179,Plugit Oulun Lentoasema (OUL),56.97,111,22.79,10.25,,
1220,2026-09-05 19:16:02,Вівчаренко Амалія Назарівна,danielleandrews@example.org,507920,872991,2979 - משרדים,72.94,104,29.18,13.13,,
1221,2026-08-31 05:17:11,Kelly Miles,dgerega@example.org,507810,872784,Parking Paradoor De Cazotla,57.61,68,23.04,10.37,,
1222,2026-08-30 02:41:22,Daniel Robbins,ngalagan@example.net,507920,872991,2979 - משרדים,50.46,36,20.18,9.08,,
1223,2026-09-02 11:05:49,пан Леонід Василечко,hukvalentyn@example.org,507892,872918,B& B Hotel Carabanchel ,,78,,,,
1224,2026-08-16 21:14:27,Amy Grant,derehusvarfolomii@example.com,507801,872768,Starlite Sunter Bisma,34.42,34,13.77,6.2,,
1225,2026-08-22 10:10:16,Rebecca Brown,juliarubio@example.com,507763,872663,Eldrive Lithuania Paanemunės Baseinas,26.22,12,10.49,4.72,,
1226,2026-08-13 04:20:24,Morgan Davenport,marta59@example.com,507763,872663,Eldrive Lithuania Panemunės Bseinas,24.52,106,9.81,4.41,,
1227,2026-08-23 17:12:03,добродій Артем Вітрук,,507919,872980,2898 - הרב אבא אבוחצירא (פרט)י,82.84,77,33.14,14.91,,
1228,2026-08-18 07:32:21,Василь Єсипенко,jane44@example.org,507861,872867,[eONE] Paseo del Este 1,36.45,34,14.58,6.56,,
1229,2026-08-09 19:59:37,Валерій Фаренюк,danpetliura@example.org,507919,872978,2898 - הרב אבא אבוחצירא (פרטי),76.36,29,30.54,13.74,,
1230,2026-08-20 12:47:54,Мирон Рябовіл,annafuller@example.net,507895,872922,Comharchumann Forbartha Chorca Dhuibhne,55.49,43,22.2,9.99,,
1231,2026-09-07 07:43:18,Jessica Garcia,theresabeck@example.org,507920,872989,2979 - משרדים,68.58,35,27.43,12.34,,
1232,2026-08-30 18:08:03,Леопольд Приймак,,507743,872632,AmericaWant AW00007,45.21,14,18.08,8.14,,
1233,2026-09-05 14:14:28,Назар Чаленко,camposderek@example.com,507763,872664,Eldrive Lithuania Panemunės Baseinnas,51.15,108,20.46,9.21,,
1234,2026-08-27 06:54:12,Krista Shea,xwoods@example.org,507745,872634,AmericaWant AW00012,44.4,70,17.76,7.99,,
1235,2026-08-28 01:09:55,Mark Mckenzie,lrichards@example.com,507891,872917,Spot Mal L🛍️,20.62,101,8.25,3.71,,
1236,2026-08-15 19:28:09,Kristine Lewis,kpetrenko@example.com,507829,872812,Wesco Reed City,62.8,102,25.12,11.3,,
1237,2026-08-13 19:43:09,Jesse Moyer,tannercasey@example.org,507763,872666,Eldrive Lithuania Panemunės Baseinas,27.46,18,10.98,4.94,,
1238,2026-08-19 06:30:16,Гордій Андрієвич,hrangel@example.net,507811,872785,Alcampo Vilagarcía,6.95,111,2.78,1.25,,
1239,2026-09-02 19:00:02,Негода Аарон Данилович,,507802,872769,Kantor BPKP,56.64,59,22.66,10.2,,
1240,2026-08-11 02:02:41,Маруся Андрусенко,myroslav15@example.net,507801,872768,Starlite Sunter Bisma,,15,,,,
1241,2026-08-14 12:55:44,Kayla Duncan,howellbrittany@example.org,507983,873114,Posto Vila Flor - RJ Eletropostos,80.24,92,32.1,14.44,,
1242,2026-08-15 02:53:14,Роксолана Рудько,james48@example.org,507919,872984,2898 - הרב אבא  אבוחצירא (פרטי),81.31,69,32.52,14.64,,
1243,2026-09-03 10:20:58,Розалія Кириленко,rebecca03@example.net,507763,872674,Eldrive  Lithuania Panemunės Baseinas,78.19,53,31.28,14.07,,
1244,2026-08-30 03:10:17,Марта Вернигора,shane65@example.org,507919,872978,2898 - הרב אבא אבוחצירא (פרטי),34.61,20,13.84,6.23,,
1245,2026-09-04 05:51:11,Claudia Jones,vhopkins@example.net,507780,872728,Waarren Lodge ,6.24,75,2.5,1.12,,
1246,2026-08-16 08:58:06,Carrie Petersen,martaandroshchuk@example.net,507819,872795,Foc Dc-Chaarger,79.27,56,31.71,14.27,,
1247,2026-08-30 11:54:19,Гліб Бабʼяк,ruslan37@example.com,507920,872988,2979 - מרדים,39.25,117,15.7,7.06,,
1248,2026-08-20 15:35:28,Anthony Wise,dominguezjoseph@example.com,507811,872785,Allcampo Vilagarcía,82.33,117,32.93,14.82,,
1249,2026-09-02 22:53:39,Jessica Conrad,linda66@example.net,507763,872658,Eldrive Lithuania Panemunės Bbaseinas,82.09,82,32.84,14.78,,
1250,2026-08-20 06:16:39,Владислав Александренко,sherriball@example.net,507919,872983,2898 - הרב אבא אבוחצירא (פרטי),73.24,94,29.3,13.18,,
1251,2026-08-30 00:01:29,Joseph Flores,rbashpolchenko@example.org,508000,873170,Hotel Hotelli Omenatarha,28.56,97,11.42,5.14,,
1252,2026-08-22 12:26:00,Златослава Дашенко,trujillorobin@example.net,507763,872664,Eldrive Lithuania Panemunės Baseinas,35.81,107,14.32,6.45,,
1253,2026-08-21 20:06:25,Ігор Червоненко,kolodubviktor@example.org,507742,872630,AmericaWant AW00009,73.09,95,29.24,13.16,,
1254,2026-08-24 04:01:29,Марина Теліженко,romanhuk@example.org,507990,873122,[eOne] Campera Almacen 1,30.35,12,12.14,5.46,,
1255,2026-08-15 08:45:12,Богданна Шухевич,datsenkoavrelii@example.net,507725,872601,Gasóleso Teruel,18.56,85,7.42,3.34,,
1256,2026-08-19 20:58:30,Геннадій Вдовенко,,507763,872662,Eldrive Lithuania Panemunės Baseinas,49.54,101,19.82,8.92,,
1257,2026-08-16 01:34:01,Patricia Anderson,maryna12@example.net,507808,872782,Parque Comercial Alaarzón (Burgos),79.89,39,31.96,14.38,,
1258,2026-08-11 18:22:05,Жаліло Юстина Іллівна,kristi19@example.org,507779,872724,McDonald's - Gallagher Retail Park,60.68,99,24.27,10.92,,
1259,2026-08-28 10:25:25,Прохір Кащенко,illiaiurchyshyn@example.org,507892,872918,B& B Hotel Carabanchel ,50.6,30,20.24,9.11,,
1260,2026-09-03 23:43:26,Ольга Павленко,khomenkovarfolomii@example.org,507921,872994,2979 - DC,12.77,37,5.11,2.3,,
1261,2026-08-28 19:56:53,Оксана Фурс,jasonlove@example.com,507920,872993,2979 - משרדים,54.2,99,21.68,9.76,,
1262,2026-08-18 16:30:56,Frank Wheeler,thomasgonzalez@example.com,507806,872775,Manisse,84.2,71,33.68,15.16,,
1263,2026-08-27 13:18:34,Валентин Романенко,uvasylevych@example.net,507890,872915,A1: Sohrouk 1 ⛽,16.21,42,6.48,2.92,,
1264,2026-09-05 14:15:50,Jessica Glass,gsemenchenko@example.org,507745,872634,AmericaWant AW00012,,94,,,,
1265,2026-08-31 19:15:28,Святослава Дейнека,ihorartiukh@example.org,507779,872724,Mcdonalds - Gallagher Retail Park,75.19,44,30.08,13.53,,
1266,2026-08-25 17:21:53,Аніта Карась,tereshchukboryslav@example.org,507866,872874,Mobive | La Souterraine | Rue des Fossés des Canards,64.26,61,25.7,11.57,,
1267,2026-08-27 13:54:12,Станіслав Мамчур,kostiantyn26@example.net,507714,872553,Präg Express Ladestelle,60.76,43,24.3,10.94,,
1268,2026-09-03 18:36:30,Вікторія Нестеренко,shunter@example.org,507867,872876,Caldas Da Rainha (Zunder),61.2,50,24.48,11.02,,
1269,2026-09-01 08:21:52,Gary Singh,madison38@example.org,507815,872789,Inclaplas,33.76,60,13.5,6.08,,
1270,2026-08-21 21:31:43,Лілія Юрчук,karen10@example.org,507919,872986,2898 - הרב אבא אבוחצירא (פרטי),28.49,56,11.4,5.13,,
1271,2026-09-01 05:21:00,Орест Андріїшин,,507820,872797,Carrefour Lucena (Endesa),69.75,91,27.9,12.56,,
1272,2026-08-27 12:35:15,Mary Williams,raven09@example.com,507919,872978,2898 - הרב אבא אבוחצירא (פרטי),,67,,,,
1273,2026-08-28 06:35:57,Еріка Левченко,varsenych@example.net,508002,873172,Virta Kunnantalo pohjoinen,74.37,84,29.75,13.39,,
1274,2026-08-31 08:05:06,Ажажа Ганна Ігорівна,kamilla59@example.net,507921,872994,2979 - DC,78.06,66,31.22,14.05,,
1275,2026-09-03 13:50:06,Susan Ward,iaroslava57@example.com,507771,872713,ЖК Сколково Уан,45.91,32,18.36,8.26,,
1276,2026-08-27 18:36:10,Соломія Ісаєвич,victor75@example.net,507801,872768,Starlite Sunteer Bisma,45.12,57,18.05,8.12,,
1277,2026-08-12 17:20:31,Michelle Mckee,kamillaprokopovych@example.org,507820,872799,Carrefour Lucena (Nedesa),68.86,31,27.54,12.39,,
1278,2026-08-15 05:38:14,Kim Lopez,dmarshall@example.com,507806,872776,Mainses,57.0,26,22.8,10.26,,
1279,2026-08-17 11:15:56,Michelle Williams,dmelton@example.com,507744,872633,AmericaWant AW00011,61.16,78,24.46,11.01,,
1280,2026-08-21 06:38:24,James Moore,sviatoslavprokopovych@example.org,508008,873180,Virta Kauppakeskus Kaakkurinkulma,68.66,117,27.46,12.36,,
1281,2026-08-24 12:55:46,Heather Turner,ruslan26@example.com,507990,873122,[eOne] Campera Almacen 1,76.2,20,30.48,13.72,,
1282,2026-08-30 17:17:57,Lori Johns,lonyshchenko@example.org,507745,872634,AmericaWant AW00012,,103,,,,
1283,2026-08-25 00:45:09,добродій Віталій Дацюк,vasylasaula@example.com,507824,872805,Ayunt. Sevilla. Calle José Velázquez Sánchez (Eranovum),35.05,24,14.02,6.31,,
1284,2026-08-22 03:43:42,Mary Miller,josephgonzalez@example.com,507744,872633,Americcawant Aw00011,12.52,100,5.01,2.25,,
1285,2026-08-20 21:27:13,Megan Salas,kevinmoses@example.net,507742,872630,Ameriicawant Aw00009,51.26,44,20.5,9.23,,
1286,2026-08-31 11:28:59,пані Олена Олійник,jameslawson@example.com,508009,873181,Ionityi Onity Pudasjärvi,7.88,42,3.15,1.42,,
1287,2026-09-03 20:00:17,Carlos Delgado,kvalentine@example.com,999999,999999,2979 - משרדים,42.25,93,16.9,7.6,,
1288,2026-08-25 15:16:10,Данило Ґереґа,viktor15@example.net,507929,873006,Sligo Bus Depot,48.41,25,19.36,8.71,,
1289,2026-08-11 23:28:56,Vanessa Thomas DVM,donald87@example.org,507959,873058,"Svylos Gatvė 8, Vilniius",27.92,43,11.17,5.03,,
1290,2026-08-10 03:41:19,Віолетта Євтушок,tsmith@example.net,507771,872714,Жкк Сколково Уан,,75,,,,
1291,2026-08-18 07:48:29,Brianna Johnson,marusia49@example.com,507744,872633,AmericaWant AW00011,7.44,108,2.98,1.34,,
1292,2026-08-16 01:04:27,Jennifer Jenkins,viktoriiabashtan@example.com,507931,873009,Fira Ccb,7.99,49,3.2,1.44,,
1293,2026-08-14 18:35:39,Samantha Walsh,mikewaller@example.org,507763,872659,Eldrive Lithuania Panemunės Baseinas,70.81,37,28.32,12.75,,
1294,2026-08-14 04:48:34,Cole Anderson,akanivets@example.org,507791,872757,Fonseca Supermercados,33.82,56,13.53,6.09,,
1295,2026-08-31 05:20:23,Олег Лаба,olha35@example.net,507746,872636,Enregía Nufri,15.16,48,6.06,2.73,,
1296,2026-08-26 13:19:48,Владислав Артим,angela95@example.net,508013,873188,Watanya: Assyut West RD ⛽,46.78,79,18.71,8.42,,
1297,2026-09-07 01:27:08,Richard Anderson,omeliankolesnychenko@example.net,507746,872636,Energía Nufri,66.6,82,26.64,11.99,,
1298,2026-08-16 14:20:13,Jacqueline Christian,leontiishchyrytsia@example.net,507808,872782,Parque Comercial Alarzón (Burgos),-15.5,29,-6.2,-2.79,,
1299,2026-08-13 21:28:49,Christopher Perez,edwardsnicole@example.com,507891,872917,Spot Mall 🛍️,54.83,10,21.93,9.87,,
1300,2026-08-23 18:59:33,Alexis Nelson,vadym87@example.com,507763,872669,Eldrive Lithuania Panemunės Baseinas,11.83,81,4.73,2.13,,
1301,2026-08-27 21:40:19,Michael Harris,colekimberly@example.com,508005,873175,Plugit Ideapark Seinäjoki / K-Citymarket Iddeapark,9.13,96,3.65,1.64,,
1302,2026-08-12 08:04:42,Орина Яременко,bohodar73@example.org,507811,872785,Alcampo Vilagarcía,47.51,72,19.0,8.55,,
1303,2026-08-13 14:15:35,Stacy Patterson,panteleimon97@example.net,508008,873180,Virrta Kauppakeskus Kaakkurinkulma,48.25,76,19.3,8.68,,
1304,2026-09-06 19:03:58,Степан Скорик,oles75@example.net,508013,873188,Watanya: Assyut West D ⛽,55.99,13,22.4,10.08,,
1305,2026-09-05 02:53:43,Todd Armstrong,larysazhuravel@example.org,507740,872628,AmericaWant AW00001,63.09,67,25.24,11.36,,
1306,2026-08-25 12:03:28,Климент Шаблій,mossjames@example.net,508020,873197,Parking Garatge 2000,83.07,34,33.23,14.95,,
1307,2026-08-26 15:16:56,Вʼячеслав Терещук,krystalhenderson@example.org,507763,872659,Eldrive Lithuania Paanemunės Baseinas,46.3,56,18.52,8.33,,
1308,2026-09-02 05:01:23,Кирило Байдак,james40@example.org,507919,872977,2898 - הרב אבא אבוחצירא (פרטי),30.84,47,12.34,5.55,,
1309,2026-08-09 06:16:36,Софія Нестайко,richardsonkimberly@example.org,508009,873181,Ionity Ionity Pudaasjärvi,68.61,24,27.44,12.35,,
1310,2026-09-01 10:39:44,Jay Austin,mpeters@example.com,508004,873174,Plugit  Prodc Viinikka,26.67,72,10.67,4.8,,
1311,2026-08-29 16:37:38,Хома Данилюк,gilesstephen@example.org,507956,873053,Maxi Mgroup 💼,40.12,30,16.05,7.22,,
1312,2026-08-30 23:10:16,Jocelyn Sharp,frank25@example.org,507824,872805,Ayunt.Sevilla. Calle José Velázquez Sánchez (Eranovum),11.28,0,4.51,2.03,,
1313,2026-08-29 18:54:55,Володимира Теличенко,devdiukdaryna@example.com,507814,872788,Club Gminas,7.03,66,2.81,1.27,,
1314,2026-09-02 23:24:54,Alexander Chavez,lesliele@example.net,507805,872773,Polytron Kduus,82.01,62,32.8,14.76,,
1315,2026-09-07 13:07:33,Арсен Коваленко,umazur@example.com,507824,872805,Ayunt. Sevilla. Calle José Velázquez Sánchez (Eranovum),71.88,55,28.75,12.94,,
1316,2026-08-31 05:09:11,Susan Hogan,liubov04@example.com,507809,872783,Hotel Restaurante HQ La Galería,60.68,23,24.27,10.92,,
1317,2026-09-06 09:49:08,Орися Саєнко,tsymbaliukiustyna@example.net,507815,872789,Incallas,37.72,109,15.09,6.79,,
1318,2026-08-24 07:02:53,Ігнат Чалий,ehuzenko@example.org,507869,872878,Cepsa A Groba,,85,,,,
1319,2026-08-12 20:30:20,Сніжана Бабій,atroshchenkodan@example.net,507763,872672,Eldrive Lithuania Panemuunės Baseinas,17.51,26,7.0,3.15,,
1320,2026-08-30 12:45:30,пан Опанас Дахно,andriishynaparmen@example.com,507821,872800,FOC AC-Charger,25.02,48,10.01,4.5,,
1321,2026-08-31 04:57:38,Валерій Баклан,gutierrezkaren@example.com,507919,872987,2898 - הרב אבא אבוחצרא (פרטי),48.94,18,19.58,8.81,,
1322,2026-08-24 23:27:59,Nicholas Woodward,warrendarlene@example.com,507824,872805,Ayunt. Sevilla. Calle Josév Elázquez Sánchez (Eranovum),62.17,108,24.87,11.19,,
1323,2026-09-01 15:26:41,Autumn Anderson,ustenkofrants@example.org,507763,872657,Eldrive Lithuania Panemunės Baseinas,57.82,86,23.13,10.41,,
1324,2026-08-17 11:23:41,Ліза Алексеєнко,kostiantyn30@example.net,507724,872600,"Arinna Garden Sitesi, Çorum Merkez - AC 2",27.39,88,10.96,4.93,,
1325,2026-08-18 22:40:25,Mr. Robert Franklin MD,lytvynenkoorysia@example.org,507919,872987,2898 - הרב אבא אבוחצירא (פרטי),81.39,91,32.56,14.65,,
1326,2026-08-21 04:32:18,Лесь Чумак,williamskatherine@example.org,508021,873198,Parking NN Espronceda,64.03,106,25.61,11.53,,
1327,2026-08-22 05:21:42,Kyle Smith,omelian66@example.org,508004,873174,Plugit ProDC Viinikka,49.35,15,19.74,8.88,,
1328,2026-09-04 15:04:46,Kristin Bryan,tjohnson@example.net,507763,872664,Eldrive Lithuania Panemunės Baseinas,53.94,100,21.58,9.71,,
1329,2026-09-02 17:27:01,Анжела Редько,williamsbrittany@example.org,507763,872657,Eldrive Lithuania  Panemunės Baseinas,38.57,32,15.43,6.94,,
1330,2026-08-12 19:16:56,Амалія Міщенко,waleksiuk@example.net,507983,873114,Posto Vilaa Flor - Rj Eletropostos,24.82,68,9.93,4.47,,
1331,2026-08-28 09:03:33,Amber Butler,,507806,872775,Manisse,33.48,100,13.39,6.03,,
1332,2026-09-04 14:21:47,Марія Доценко,bohuslava26@example.org,507930,873007,Galway Bus Depot,65.63,107,26.25,11.81,,
1333,2026-08-31 18:13:29,Heather Johnson,,507815,872789,Incalplas,6.15,55,2.46,1.11,,
1334,2026-08-30 09:41:50,Steven Wilkins,karpenkomarta@example.com,507763,872672,Eldrive Lithuania Panemunės Baseinas,14.29,47,5.72,2.57,,
1335,2026-08-13 03:57:04,Ana Ruiz,william23@example.net,507859,872865,Club House Floreence,8.68,23,3.47,1.56,,
